datetime,timestamp,requests
2021-07-08 01:00:00+00:00,1625706000,473699
2021-07-08 02:00:00+00:00,1625709600,386296
2021-07-08 03:00:00+00:00,1625713200,351899
2021-07-08 04:00:00+00:00,1625716800,341979
2021-07-08 05:00:00+00:00,1625720400,462173
2021-07-08 06:00:00+00:00,1625724000,751772
2021-07-08 07:00:00+00:00,1625727600,1155240
2021-07-08 08:00:00+00:00,1625731200,1465474
2021-07-08 09:00:00+00:00,1625734800,1716727
2021-07-08 10:00:00+00:00,1625738400,1843861
2021-07-08 11:00:00+00:00,1625742000,1807028
2021-07-08 12:00:00+00:00,1625745600,1791088
2021-07-08 13:00:00+00:00,1625749200,1856835
2021-07-08 14:00:00+00:00,1625752800,1757506
2021-07-08 15:00:00+00:00,1625756400,1605314
2021-07-08 16:00:00+00:00,1625760000,1440571
2021-07-08 17:00:00+00:00,1625763600,1329402
2021-07-08 18:00:00+00:00,1625767200,1318029
2021-07-08 19:00:00+00:00,1625770800,1393391
2021-07-08 20:00:00+00:00,1625774400,1535992
2021-07-08 21:00:00+00:00,1625778000,1546716
2021-07-08 22:00:00+00:00,1625781600,1315153
2021-07-08 23:00:00+00:00,1625785200,968649
2021-07-09 00:00:00+00:00,1625788800,703336
2021-07-09 01:00:00+00:00,1625792400,508830
2021-07-09 02:00:00+00:00,1625796000,394133
2021-07-09 03:00:00+00:00,1625799600,339416
2021-07-09 04:00:00+00:00,1625803200,316289
2021-07-09 05:00:00+00:00,1625806800,356243
2021-07-09 06:00:00+00:00,1625810400,449399
2021-07-09 07:00:00+00:00,1625814000,632713
2021-07-09 08:00:00+00:00,1625817600,881947
2021-07-09 09:00:00+00:00,1625821200,1118076
2021-07-09 10:00:00+00:00,1625824800,1326381
2021-07-09 11:00:00+00:00,1625828400,1350256
2021-07-09 12:00:00+00:00,1625832000,1395121
2021-07-09 13:00:00+00:00,1625835600,1401632
2021-07-09 14:00:00+00:00,1625839200,1397184
2021-07-09 15:00:00+00:00,1625842800,1423551
2021-07-09 16:00:00+00:00,1625846400,1437059
2021-07-09 17:00:00+00:00,1625850000,1396234
2021-07-09 18:00:00+00:00,1625853600,1346415
2021-07-09 19:00:00+00:00,1625857200,1356291
2021-07-09 20:00:00+00:00,1625860800,1523949
2021-07-09 21:00:00+00:00,1625864400,1463621
2021-07-09 22:00:00+00:00,1625868000,1319577
2021-07-09 23:00:00+00:00,1625871600,1100609
2021-07-10 00:00:00+00:00,1625875200,785925
2021-07-10 01:00:00+00:00,1625878800,559515
2021-07-10 02:00:00+00:00,1625882400,425506
2021-07-10 03:00:00+00:00,1625886000,358157
2021-07-10 04:00:00+00:00,1625889600,323262
2021-07-10 05:00:00+00:00,1625893200,325626
2021-07-10 06:00:00+00:00,1625896800,396026
2021-07-10 07:00:00+00:00,1625900400,567562
2021-07-10 08:00:00+00:00,1625904000,871039
2021-07-10 09:00:00+00:00,1625907600,1265569
2021-07-10 10:00:00+00:00,1625911200,1547812
2021-07-10 11:00:00+00:00,1625914800,1660824
2021-07-10 12:00:00+00:00,1625918400,1746336
2021-07-10 13:00:00+00:00,1625922000,1675282
2021-07-10 14:00:00+00:00,1625925600,1670875
2021-07-10 15:00:00+00:00,1625929200,1788330
2021-07-10 16:00:00+00:00,1625932800,1856914
2021-07-10 17:00:00+00:00,1625936400,1855822
2021-07-10 18:00:00+00:00,1625940000,1895137
2021-07-10 19:00:00+00:00,1625943600,1968614
2021-07-10 20:00:00+00:00,1625947200,2114411
2021-07-10 21:00:00+00:00,1625950800,1987493
2021-07-10 22:00:00+00:00,1625954400,1546571
2021-07-10 23:00:00+00:00,1625958000,1059109
2021-07-11 00:00:00+00:00,1625961600,735495
2021-07-11 01:00:00+00:00,1625965200,510945
2021-07-11 02:00:00+00:00,1625968800,408113
2021-07-11 03:00:00+00:00,1625972400,349316
2021-07-11 04:00:00+00:00,1625976000,289134
2021-07-11 05:00:00+00:00,1625979600,429048
2021-07-11 06:00:00+00:00,1625983200,724215
2021-07-11 07:00:00+00:00,1625986800,1196469
2021-07-11 08:00:00+00:00,1625990400,1599400
2021-07-11 09:00:00+00:00,1625994000,1925312
2021-07-11 10:00:00+00:00,1625997600,2059184
2021-07-11 11:00:00+00:00,1626001200,2078146
2021-07-11 12:00:00+00:00,1626004800,2172505
2021-07-11 13:00:00+00:00,1626008400,2265977
2021-07-11 14:00:00+00:00,1626012000,2231546
2021-07-11 15:00:00+00:00,1626015600,2107802
2021-07-11 16:00:00+00:00,1626019200,1844972
2021-07-11 17:00:00+00:00,1626022800,1688389
2021-07-11 18:00:00+00:00,1626026400,1702979
2021-07-11 19:00:00+00:00,1626030000,1857310
2021-07-11 20:00:00+00:00,1626033600,2019060
2021-07-11 21:00:00+00:00,1626037200,1912416
2021-07-11 22:00:00+00:00,1626040800,1490197
2021-07-11 23:00:00+00:00,1626044400,1091167
2021-07-12 00:00:00+00:00,1626048000,742477
2021-07-12 01:00:00+00:00,1626051600,525861
2021-07-12 02:00:00+00:00,1626055200,411315
2021-07-12 03:00:00+00:00,1626058800,345545
2021-07-12 04:00:00+00:00,1626062400,338257
2021-07-12 05:00:00+00:00,1626066000,447907
2021-07-12 06:00:00+00:00,1626069600,783272
2021-07-12 07:00:00+00:00,1626073200,1249875
2021-07-12 08:00:00+00:00,1626076800,1682682
2021-07-12 09:00:00+00:00,1626080400,1881151
2021-07-12 10:00:00+00:00,1626084000,2017357
2021-07-12 11:00:00+00:00,1626087600,2017741
2021-07-12 12:00:00+00:00,1626091200,2048434
2021-07-12 13:00:00+00:00,1626094800,2142184
2021-07-12 14:00:00+00:00,1626098400,2111361
2021-07-12 15:00:00+00:00,1626102000,1959355
2021-07-12 16:00:00+00:00,1626105600,1728031
2021-07-12 17:00:00+00:00,1626109200,1588673
2021-07-12 18:00:00+00:00,1626112800,1599622
2021-07-12 19:00:00+00:00,1626116400,1743191
2021-07-12 20:00:00+00:00,1626120000,1863451
2021-07-12 21:00:00+00:00,1626123600,1772202
2021-07-12 22:00:00+00:00,1626127200,1359147
2021-07-12 23:00:00+00:00,1626130800,920442
2021-07-13 00:00:00+00:00,1626134400,653807
2021-07-13 01:00:00+00:00,1626138000,480684
2021-07-13 02:00:00+00:00,1626141600,384259
2021-07-13 03:00:00+00:00,1626145200,331943
2021-07-13 04:00:00+00:00,1626148800,318076
2021-07-13 05:00:00+00:00,1626152400,434299
2021-07-13 06:00:00+00:00,1626156000,742138
2021-07-13 07:00:00+00:00,1626159600,1215433
2021-07-13 08:00:00+00:00,1626163200,1599831
2021-07-13 09:00:00+00:00,1626166800,1848571
2021-07-13 10:00:00+00:00,1626170400,2005513
2021-07-13 11:00:00+00:00,1626174000,2009350
2021-07-13 12:00:00+00:00,1626177600,2073596
2021-07-13 13:00:00+00:00,1626181200,2049060
2021-07-13 14:00:00+00:00,1626184800,1751339
2021-07-13 15:00:00+00:00,1626188400,1589768
2021-07-13 16:00:00+00:00,1626192000,1630178
2021-07-13 17:00:00+00:00,1626195600,1452946
2021-07-13 18:00:00+00:00,1626199200,1482045
2021-07-13 19:00:00+00:00,1626202800,1636114
2021-07-13 20:00:00+00:00,1626206400,1676598
2021-07-13 21:00:00+00:00,1626210000,1477538
2021-07-13 22:00:00+00:00,1626213600,1272591
2021-07-13 23:00:00+00:00,1626217200,934250
2021-07-14 00:00:00+00:00,1626220800,655889
2021-07-14 01:00:00+00:00,1626224400,486573
2021-07-14 02:00:00+00:00,1626228000,371443
2021-07-14 03:00:00+00:00,1626231600,354702
2021-07-14 04:00:00+00:00,1626235200,320699
2021-07-14 05:00:00+00:00,1626238800,401802
2021-07-14 06:00:00+00:00,1626242400,708395
2021-07-14 07:00:00+00:00,1626246000,1177852
2021-07-14 08:00:00+00:00,1626249600,1521958
2021-07-14 09:00:00+00:00,1626253200,1836093
2021-07-14 10:00:00+00:00,1626256800,2008016
2021-07-14 11:00:00+00:00,1626260400,2032084
2021-07-14 12:00:00+00:00,1626264000,2105968
2021-07-14 13:00:00+00:00,1626267600,2165466
2021-07-14 14:00:00+00:00,1626271200,2104964
2021-07-14 15:00:00+00:00,1626274800,1945288
2021-07-14 16:00:00+00:00,1626278400,1746341
2021-07-14 17:00:00+00:00,1626282000,1593756
2021-07-14 18:00:00+00:00,1626285600,1620914
2021-07-14 19:00:00+00:00,1626289200,1743773
2021-07-14 20:00:00+00:00,1626292800,1893299
2021-07-14 21:00:00+00:00,1626296400,1684291
2021-07-14 22:00:00+00:00,1626300000,1304761
2021-07-14 23:00:00+00:00,1626303600,925626
2021-07-15 00:00:00+00:00,1626307200,639077
2021-07-15 01:00:00+00:00,1626310800,464344
2021-07-15 02:00:00+00:00,1626314400,361090
2021-07-15 03:00:00+00:00,1626318000,323403
2021-07-15 04:00:00+00:00,1626321600,308487
2021-07-15 05:00:00+00:00,1626325200,425445
2021-07-15 06:00:00+00:00,1626328800,716110
2021-07-15 07:00:00+00:00,1626332400,1153110
2021-07-15 08:00:00+00:00,1626336000,1484179
2021-07-15 09:00:00+00:00,1626339600,1747306
2021-07-15 10:00:00+00:00,1626343200,1853482
2021-07-15 11:00:00+00:00,1626346800,1799411
2021-07-15 12:00:00+00:00,1626350400,1792638
2021-07-15 13:00:00+00:00,1626354000,1815289
2021-07-15 14:00:00+00:00,1626357600,1712344
2021-07-15 15:00:00+00:00,1626361200,1604537
2021-07-15 16:00:00+00:00,1626364800,1476687
2021-07-15 17:00:00+00:00,1626368400,1387602
2021-07-15 18:00:00+00:00,1626372000,1371683
2021-07-15 19:00:00+00:00,1626375600,1461998
2021-07-15 20:00:00+00:00,1626379200,1590500
2021-07-15 21:00:00+00:00,1626382800,1588846
2021-07-15 22:00:00+00:00,1626386400,1320434
2021-07-15 23:00:00+00:00,1626390000,991137
2021-07-16 00:00:00+00:00,1626393600,707621
2021-07-16 01:00:00+00:00,1626397200,507717
2021-07-16 02:00:00+00:00,1626400800,379380
2021-07-16 03:00:00+00:00,1626404400,314604
2021-07-16 04:00:00+00:00,1626408000,299621
2021-07-16 05:00:00+00:00,1626411600,317023
2021-07-16 06:00:00+00:00,1626415200,427597
2021-07-16 07:00:00+00:00,1626418800,573169
2021-07-16 08:00:00+00:00,1626422400,817628
2021-07-16 09:00:00+00:00,1626426000,1051275
2021-07-16 10:00:00+00:00,1626429600,1239279
2021-07-16 11:00:00+00:00,1626433200,1294317
2021-07-16 12:00:00+00:00,1626436800,1325975
2021-07-16 13:00:00+00:00,1626440400,1319844
2021-07-16 14:00:00+00:00,1626444000,1298768
2021-07-16 15:00:00+00:00,1626447600,1275870
2021-07-16 16:00:00+00:00,1626451200,1287221
2021-07-16 17:00:00+00:00,1626454800,1291031
2021-07-16 18:00:00+00:00,1626458400,1266035
2021-07-16 19:00:00+00:00,1626462000,1347162
2021-07-16 20:00:00+00:00,1626465600,1454930
2021-07-16 21:00:00+00:00,1626469200,1504934
2021-07-16 22:00:00+00:00,1626472800,1308998
2021-07-16 23:00:00+00:00,1626476400,1017448
2021-07-17 00:00:00+00:00,1626480000,729188
2021-07-17 01:00:00+00:00,1626483600,532633
2021-07-17 02:00:00+00:00,1626487200,421703
2021-07-17 03:00:00+00:00,1626490800,341735
2021-07-17 04:00:00+00:00,1626494400,301475
2021-07-17 05:00:00+00:00,1626498000,321484
2021-07-17 06:00:00+00:00,1626501600,404723
2021-07-17 07:00:00+00:00,1626505200,557751
2021-07-17 08:00:00+00:00,1626508800,838271
2021-07-17 09:00:00+00:00,1626512400,1226339
2021-07-17 10:00:00+00:00,1626516000,1539427
2021-07-17 11:00:00+00:00,1626519600,1665947
2021-07-17 12:00:00+00:00,1626523200,1764328
2021-07-17 13:00:00+00:00,1626526800,1840280
2021-07-17 14:00:00+00:00,1626530400,1832157
2021-07-17 15:00:00+00:00,1626534000,1871041
2021-07-17 16:00:00+00:00,1626537600,1944306
2021-07-17 17:00:00+00:00,1626541200,1960157
2021-07-17 18:00:00+00:00,1626544800,1947869
2021-07-17 19:00:00+00:00,1626548400,2016144
2021-07-17 20:00:00+00:00,1626552000,2050929
2021-07-17 21:00:00+00:00,1626555600,1928684
2021-07-17 22:00:00+00:00,1626559200,1483031
2021-07-17 23:00:00+00:00,1626562800,1121240
2021-07-18 00:00:00+00:00,1626566400,748717
2021-07-18 01:00:00+00:00,1626570000,518406
2021-07-18 02:00:00+00:00,1626573600,414959
2021-07-18 03:00:00+00:00,1626577200,349274
2021-07-18 04:00:00+00:00,1626580800,327495
2021-07-18 05:00:00+00:00,1626584400,418106
2021-07-18 06:00:00+00:00,1626588000,704334
2021-07-18 07:00:00+00:00,1626591600,1160524
2021-07-18 08:00:00+00:00,1626595200,1588617
2021-07-18 09:00:00+00:00,1626598800,1902632
2021-07-18 10:00:00+00:00,1626602400,2097695
2021-07-18 11:00:00+00:00,1626606000,2074748
2021-07-18 12:00:00+00:00,1626609600,2176677
2021-07-18 13:00:00+00:00,1626613200,2281584
2021-07-18 14:00:00+00:00,1626616800,2241261
2021-07-18 15:00:00+00:00,1626620400,2074220
2021-07-18 16:00:00+00:00,1626624000,1829987
2021-07-18 17:00:00+00:00,1626627600,1698875
2021-07-18 18:00:00+00:00,1626631200,1727626
2021-07-18 19:00:00+00:00,1626634800,1888656
2021-07-18 20:00:00+00:00,1626638400,2003575
2021-07-18 21:00:00+00:00,1626642000,1858824
2021-07-18 22:00:00+00:00,1626645600,1420235
2021-07-18 23:00:00+00:00,1626649200,964412
2021-07-19 00:00:00+00:00,1626652800,667543
2021-07-19 01:00:00+00:00,1626656400,473011
2021-07-19 02:00:00+00:00,1626660000,383573
2021-07-19 03:00:00+00:00,1626663600,330410
2021-07-19 04:00:00+00:00,1626667200,327547
2021-07-19 05:00:00+00:00,1626670800,436388
2021-07-19 06:00:00+00:00,1626674400,743510
2021-07-19 07:00:00+00:00,1626678000,1218368
2021-07-19 08:00:00+00:00,1626681600,1531411
2021-07-19 09:00:00+00:00,1626685200,1792855
2021-07-19 10:00:00+00:00,1626688800,1942912
2021-07-19 11:00:00+00:00,1626692400,1944489
2021-07-19 12:00:00+00:00,1626696000,2047763
2021-07-19 13:00:00+00:00,1626699600,2164811
2021-07-19 14:00:00+00:00,1626703200,2090171
2021-07-19 15:00:00+00:00,1626706800,1898280
2021-07-19 16:00:00+00:00,1626710400,1745550
2021-07-19 17:00:00+00:00,1626714000,1601007
2021-07-19 18:00:00+00:00,1626717600,1609895
2021-07-19 19:00:00+00:00,1626721200,1722415
2021-07-19 20:00:00+00:00,1626724800,1823676
2021-07-19 21:00:00+00:00,1626728400,1740836
2021-07-19 22:00:00+00:00,1626732000,1376021
2021-07-19 23:00:00+00:00,1626735600,985758
2021-07-20 00:00:00+00:00,1626739200,663439
2021-07-20 01:00:00+00:00,1626742800,490666
2021-07-20 02:00:00+00:00,1626746400,387460
2021-07-20 03:00:00+00:00,1626750000,334282
2021-07-20 04:00:00+00:00,1626753600,329195
2021-07-20 05:00:00+00:00,1626757200,449161
2021-07-20 06:00:00+00:00,1626760800,750608
2021-07-20 07:00:00+00:00,1626764400,1222257
2021-07-20 08:00:00+00:00,1626768000,1626151
2021-07-20 09:00:00+00:00,1626771600,1880802
2021-07-20 10:00:00+00:00,1626775200,2011041
2021-07-20 11:00:00+00:00,1626778800,2011447
2021-07-20 12:00:00+00:00,1626782400,2097815
2021-07-20 13:00:00+00:00,1626786000,2176199
2021-07-20 14:00:00+00:00,1626789600,2151939
2021-07-20 15:00:00+00:00,1626793200,1982049
2021-07-20 16:00:00+00:00,1626796800,1774283
2021-07-20 17:00:00+00:00,1626800400,1667078
2021-07-20 18:00:00+00:00,1626804000,1626171
2021-07-20 19:00:00+00:00,1626807600,1755011
2021-07-20 20:00:00+00:00,1626811200,1893413
2021-07-20 21:00:00+00:00,1626814800,1746623
2021-07-20 22:00:00+00:00,1626818400,1374180
2021-07-20 23:00:00+00:00,1626822000,929064
2021-07-21 00:00:00+00:00,1626825600,639147
2021-07-21 01:00:00+00:00,1626829200,465933
2021-07-21 02:00:00+00:00,1626832800,366900
2021-07-21 03:00:00+00:00,1626836400,338984
2021-07-21 04:00:00+00:00,1626840000,310869
2021-07-21 05:00:00+00:00,1626843600,400584
2021-07-21 06:00:00+00:00,1626847200,699287
2021-07-21 07:00:00+00:00,1626850800,1068303
2021-07-21 08:00:00+00:00,1626854400,1355150
2021-07-21 09:00:00+00:00,1626858000,1743762
2021-07-21 10:00:00+00:00,1626861600,1881668
2021-07-21 11:00:00+00:00,1626865200,1888543
2021-07-21 12:00:00+00:00,1626868800,2003965
2021-07-21 13:00:00+00:00,1626872400,2044764
2021-07-21 14:00:00+00:00,1626876000,1998844
2021-07-21 15:00:00+00:00,1626879600,1855895
2021-07-21 16:00:00+00:00,1626883200,1662216
2021-07-21 17:00:00+00:00,1626886800,1552728
2021-07-21 18:00:00+00:00,1626890400,1549538
2021-07-21 19:00:00+00:00,1626894000,1683273
2021-07-21 20:00:00+00:00,1626897600,1799799
2021-07-21 21:00:00+00:00,1626901200,1708867
2021-07-21 22:00:00+00:00,1626904800,1356811
2021-07-21 23:00:00+00:00,1626908400,979693
2021-07-22 00:00:00+00:00,1626912000,662545
2021-07-22 01:00:00+00:00,1626915600,473329
2021-07-22 02:00:00+00:00,1626919200,361215
2021-07-22 03:00:00+00:00,1626922800,321119
2021-07-22 04:00:00+00:00,1626926400,309583
2021-07-22 05:00:00+00:00,1626930000,408779
2021-07-22 06:00:00+00:00,1626933600,710657
2021-07-22 07:00:00+00:00,1626937200,1123125
2021-07-22 08:00:00+00:00,1626940800,1474065
2021-07-22 09:00:00+00:00,1626944400,1710998
2021-07-22 10:00:00+00:00,1626948000,1864014
2021-07-22 11:00:00+00:00,1626951600,1816134
2021-07-22 12:00:00+00:00,1626955200,1845097
2021-07-22 13:00:00+00:00,1626958800,1843365
2021-07-22 14:00:00+00:00,1626962400,1709922
2021-07-22 15:00:00+00:00,1626966000,1624078
2021-07-22 16:00:00+00:00,1626969600,1466672
2021-07-22 17:00:00+00:00,1626973200,1419399
2021-07-22 18:00:00+00:00,1626976800,1404866
2021-07-22 19:00:00+00:00,1626980400,1483779
2021-07-22 20:00:00+00:00,1626984000,1587617
2021-07-22 21:00:00+00:00,1626987600,1519601
2021-07-22 22:00:00+00:00,1626991200,1273023
2021-07-22 23:00:00+00:00,1626994800,977859
2021-07-23 00:00:00+00:00,1626998400,728756
2021-07-23 01:00:00+00:00,1627002000,522682
2021-07-23 02:00:00+00:00,1627005600,402480
2021-07-23 03:00:00+00:00,1627009200,343916
2021-07-23 04:00:00+00:00,1627012800,321330
2021-07-23 05:00:00+00:00,1627016400,348717
2021-07-23 06:00:00+00:00,1627020000,476834
2021-07-23 07:00:00+00:00,1627023600,619301
2021-07-23 08:00:00+00:00,1627027200,820732
2021-07-23 09:00:00+00:00,1627030800,1051453
2021-07-23 10:00:00+00:00,1627034400,1235892
2021-07-23 11:00:00+00:00,1627038000,1297346
2021-07-23 12:00:00+00:00,1627041600,1361509
2021-07-23 13:00:00+00:00,1627045200,1387270
2021-07-23 14:00:00+00:00,1627048800,1406544
2021-07-23 15:00:00+00:00,1627052400,1441120
2021-07-23 16:00:00+00:00,1627056000,1493518
2021-07-23 17:00:00+00:00,1627059600,1607297
2021-07-23 18:00:00+00:00,1627063200,1834962
2021-07-23 19:00:00+00:00,1627066800,1637088
2021-07-23 20:00:00+00:00,1627070400,1677399
2021-07-23 21:00:00+00:00,1627074000,1646258
2021-07-23 22:00:00+00:00,1627077600,1465023
2021-07-23 23:00:00+00:00,1627081200,1163614
2021-07-24 00:00:00+00:00,1627084800,839505
2021-07-24 01:00:00+00:00,1627088400,605528
2021-07-24 02:00:00+00:00,1627092000,447662
2021-07-24 03:00:00+00:00,1627095600,374211
2021-07-24 04:00:00+00:00,1627099200,334528
2021-07-24 05:00:00+00:00,1627102800,339066
2021-07-24 06:00:00+00:00,1627106400,426459
2021-07-24 07:00:00+00:00,1627110000,607715
2021-07-24 08:00:00+00:00,1627113600,863119
2021-07-24 09:00:00+00:00,1627117200,1279182
2021-07-24 10:00:00+00:00,1627120800,1603708
2021-07-24 11:00:00+00:00,1627124400,1726173
2021-07-24 12:00:00+00:00,1627128000,1807074
2021-07-24 13:00:00+00:00,1627131600,1724638
2021-07-24 14:00:00+00:00,1627135200,1754243
2021-07-24 15:00:00+00:00,1627138800,1870348
2021-07-24 16:00:00+00:00,1627142400,1932558
2021-07-24 17:00:00+00:00,1627146000,1957995
2021-07-24 18:00:00+00:00,1627149600,1975903
2021-07-24 19:00:00+00:00,1627153200,2035027
2021-07-24 20:00:00+00:00,1627156800,2078894
2021-07-24 21:00:00+00:00,1627160400,1938337
2021-07-24 22:00:00+00:00,1627164000,1553983
2021-07-24 23:00:00+00:00,1627167600,1123836
2021-07-25 00:00:00+00:00,1627171200,742747
2021-07-25 01:00:00+00:00,1627174800,530376
2021-07-25 02:00:00+00:00,1627178400,403208
2021-07-25 03:00:00+00:00,1627182000,338455
2021-07-25 04:00:00+00:00,1627185600,302162
2021-07-25 05:00:00+00:00,1627189200,380295
2021-07-25 06:00:00+00:00,1627192800,648279
2021-07-25 07:00:00+00:00,1627196400,1054457
2021-07-25 08:00:00+00:00,1627200000,1471788
2021-07-25 09:00:00+00:00,1627203600,1808728
2021-07-25 10:00:00+00:00,1627207200,1986834
2021-07-25 11:00:00+00:00,1627210800,1995024
2021-07-25 12:00:00+00:00,1627214400,2102502
2021-07-25 13:00:00+00:00,1627218000,2174618
2021-07-25 14:00:00+00:00,1627221600,2173130
2021-07-25 15:00:00+00:00,1627225200,2004714
2021-07-25 16:00:00+00:00,1627228800,1783475
2021-07-25 17:00:00+00:00,1627232400,1639284
2021-07-25 18:00:00+00:00,1627236000,1672131
2021-07-25 19:00:00+00:00,1627239600,1806217
2021-07-25 20:00:00+00:00,1627243200,1951527
2021-07-25 21:00:00+00:00,1627246800,1808454
2021-07-25 22:00:00+00:00,1627250400,1440099
2021-07-25 23:00:00+00:00,1627254000,1029056
2021-07-26 00:00:00+00:00,1627257600,717614
2021-07-26 01:00:00+00:00,1627261200,519172
2021-07-26 02:00:00+00:00,1627264800,424362
2021-07-26 03:00:00+00:00,1627268400,398780
2021-07-26 04:00:00+00:00,1627272000,391242
2021-07-26 05:00:00+00:00,1627275600,521295
2021-07-26 06:00:00+00:00,1627279200,757037
2021-07-26 07:00:00+00:00,1627282800,1168095
2021-07-26 08:00:00+00:00,1627286400,1533101
2021-07-26 09:00:00+00:00,1627290000,1765591
2021-07-26 10:00:00+00:00,1627293600,1929351
2021-07-26 11:00:00+00:00,1627297200,1952381
2021-07-26 12:00:00+00:00,1627300800,2013330
2021-07-26 13:00:00+00:00,1627304400,2081485
2021-07-26 14:00:00+00:00,1627308000,2072333
2021-07-26 15:00:00+00:00,1627311600,1911292
2021-07-26 16:00:00+00:00,1627315200,1693785
2021-07-26 17:00:00+00:00,1627318800,1546361
2021-07-26 18:00:00+00:00,1627322400,1546706
2021-07-26 19:00:00+00:00,1627326000,1625802
2021-07-26 20:00:00+00:00,1627329600,1784822
2021-07-26 21:00:00+00:00,1627333200,1679303
2021-07-26 22:00:00+00:00,1627336800,1355554
2021-07-26 23:00:00+00:00,1627340400,968575
2021-07-27 00:00:00+00:00,1627344000,679041
2021-07-27 01:00:00+00:00,1627347600,498288
2021-07-27 02:00:00+00:00,1627351200,416921
2021-07-27 03:00:00+00:00,1627354800,374883
2021-07-27 04:00:00+00:00,1627358400,329003
2021-07-27 05:00:00+00:00,1627362000,382468
2021-07-27 06:00:00+00:00,1627365600,661324
2021-07-27 07:00:00+00:00,1627369200,1068057
2021-07-27 08:00:00+00:00,1627372800,1434087
2021-07-27 09:00:00+00:00,1627376400,1683921
2021-07-27 10:00:00+00:00,1627380000,1851505
2021-07-27 11:00:00+00:00,1627383600,1866296
2021-07-27 12:00:00+00:00,1627387200,1953011
2021-07-27 13:00:00+00:00,1627390800,2027116
2021-07-27 14:00:00+00:00,1627394400,1931759
2021-07-27 15:00:00+00:00,1627398000,1753813
2021-07-27 16:00:00+00:00,1627401600,1571097
2021-07-27 17:00:00+00:00,1627405200,1474108
2021-07-27 18:00:00+00:00,1627408800,1498537
2021-07-27 19:00:00+00:00,1627412400,1541533
2021-07-27 20:00:00+00:00,1627416000,1694108
2021-07-27 21:00:00+00:00,1627419600,1631816
2021-07-27 22:00:00+00:00,1627423200,1330887
2021-07-27 23:00:00+00:00,1627426800,954941
2021-07-28 00:00:00+00:00,1627430400,701913
2021-07-28 01:00:00+00:00,1627434000,521480
2021-07-28 02:00:00+00:00,1627437600,402106
2021-07-28 03:00:00+00:00,1627441200,369457
2021-07-28 04:00:00+00:00,1627444800,375323
2021-07-28 05:00:00+00:00,1627448400,455495
2021-07-28 06:00:00+00:00,1627452000,697141
2021-07-28 07:00:00+00:00,1627455600,1102839
2021-07-28 08:00:00+00:00,1627459200,1470664
2021-07-28 09:00:00+00:00,1627462800,1692025
2021-07-28 10:00:00+00:00,1627466400,1854848
2021-07-28 11:00:00+00:00,1627470000,1857168
2021-07-28 12:00:00+00:00,1627473600,1927132
2021-07-28 13:00:00+00:00,1627477200,1991979
2021-07-28 14:00:00+00:00,1627480800,1945281
2021-07-28 15:00:00+00:00,1627484400,1818928
2021-07-28 16:00:00+00:00,1627488000,1659191
2021-07-28 17:00:00+00:00,1627491600,1476279
2021-07-28 18:00:00+00:00,1627495200,1492810
2021-07-28 19:00:00+00:00,1627498800,1612477
2021-07-28 20:00:00+00:00,1627502400,1757997
2021-07-28 21:00:00+00:00,1627506000,1661451
2021-07-28 22:00:00+00:00,1627509600,1368139
2021-07-28 23:00:00+00:00,1627513200,969742
2021-07-29 00:00:00+00:00,1627516800,586981
2021-07-29 01:00:00+00:00,1627520400,440132
2021-07-29 02:00:00+00:00,1627524000,361939
2021-07-29 03:00:00+00:00,1627527600,319549
2021-07-29 04:00:00+00:00,1627531200,342334
2021-07-29 05:00:00+00:00,1627534800,457346
2021-07-29 06:00:00+00:00,1627538400,716016
2021-07-29 07:00:00+00:00,1627542000,1077716
2021-07-29 08:00:00+00:00,1627545600,1361892
2021-07-29 09:00:00+00:00,1627549200,1613522
2021-07-29 10:00:00+00:00,1627552800,1762034
2021-07-29 11:00:00+00:00,1627556400,1725346
2021-07-29 12:00:00+00:00,1627560000,1825196
2021-07-29 13:00:00+00:00,1627563600,1778904
2021-07-29 14:00:00+00:00,1627567200,1682413
2021-07-29 15:00:00+00:00,1627570800,1571513
2021-07-29 16:00:00+00:00,1627574400,1414407
2021-07-29 17:00:00+00:00,1627578000,1347679
2021-07-29 18:00:00+00:00,1627581600,1350091
2021-07-29 19:00:00+00:00,1627585200,1400110
2021-07-29 20:00:00+00:00,1627588800,1557806
2021-07-29 21:00:00+00:00,1627592400,1577179
2021-07-29 22:00:00+00:00,1627596000,1308982
2021-07-29 23:00:00+00:00,1627599600,969691
2021-07-30 00:00:00+00:00,1627603200,718752
2021-07-30 01:00:00+00:00,1627606800,535828
2021-07-30 02:00:00+00:00,1627610400,427626
2021-07-30 03:00:00+00:00,1627614000,391924
2021-07-30 04:00:00+00:00,1627617600,358242
2021-07-30 05:00:00+00:00,1627621200,376145
2021-07-30 06:00:00+00:00,1627624800,420096
2021-07-30 07:00:00+00:00,1627628400,560197
2021-07-30 08:00:00+00:00,1627632000,804414
2021-07-30 09:00:00+00:00,1627635600,1000510
2021-07-30 10:00:00+00:00,1627639200,1213304
2021-07-30 11:00:00+00:00,1627642800,1315856
2021-07-30 12:00:00+00:00,1627646400,1372547
2021-07-30 13:00:00+00:00,1627650000,1387109
2021-07-30 14:00:00+00:00,1627653600,1386848
2021-07-30 15:00:00+00:00,1627657200,1445472
2021-07-30 16:00:00+00:00,1627660800,1513309
2021-07-30 17:00:00+00:00,1627664400,1437344
